BlobID,Compound.Name,Library Name,Library Match Factor,Library Reverse Match Factor,Compound.Name_ES,Library.Match.Factor_ES,Library.Reverse.Match.Factor_ES,LRI.I,Library.RI_ES,Compound.Name_NISTmain,Library.Match.Factor_NISTmain,Library.Reverse.Match.Factor_NISTmain,Library.RI_NISTmain,Library.Formula_NISTmain,Library.Molecular.Weight_NISTmain,Compound.Name_chamber,Library.Match.Factor_chamber,Library.Reverse.Match.Factor_chamber,Library.RI_chamber
1028,1128_1901_blob_1028,amz_lib_1128_1901,999,999,monostearin TMS,458,493,2792.523364,2788,"1-Tetracosanol, TMS derivative",724,745,,C27H58OSi,426,apin_ox_S_blob_751,393,490,
1030,1128_1901_blob_1030,amz_lib_1128_1901,999,999,C7 acid,376,520,1967.785235,,"ß-N-Acetylneuraminic acid, methyl ester-2-methyl-7,9-methyl-boronate-3,8-di(trimethylsilyl)-",589,593,,C20H40BNO9Si2,505,bcp_ox_L_blob_678,511,533,1959
1034,1128_1901_blob_1034,amz_lib_1128_1901,999,999,C7 acid,484,564,1733.333333,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",699,711,,C13H26BNO6Si,331,limonox_S_blob_593,598,616,1732
1043,1128_1901_blob_1043,amz_lib_1128_1901,999,999,ketopinic acid,532,539,1526.086957,1530,"α-D-Galactopyranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,4-bis(methylboronate)",594,607,,C11H22B2O6Si,300,limonox_L_blob_615,770,782,1524
1045,1128_1901_blob_1045,amz_lib_1128_1901,999,999,C7 acid,484,510,2135.294118,,"α-D-Mannofuranoside, 1-O-decyl-",650,680,,C16H32O6,320,apin_ox_S_blob_751,501,556,
1050,1128_1901_blob_1050,amz_lib_1128_1901,999,999,C7 acid,347,420,2734.579439,,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",557,654,,C16H50O7Si8,578,limonox_L_blob_543,447,526,
1052,1128_1901_blob_1052,amz_lib_1128_1901,999,999,C7 acid,322,483,1756.363636,,"Phthalic acid, 5-methylhex-2-yl ethyl ester",672,854,,C17H24O4,292,bcp_ox_L_blob_702,473,480,1761
1056,1128_1901_blob_1056,amz_lib_1128_1901,999,999,C7 acid,486,537,2611.214953,,"9,12,15-Octadecatrienoic acid, 2,3-dihydroxypropyl ester, (Z,Z,Z)-",741,760,,C21H36O4,352,limonox_S_blob_687,474,553,
1062,1128_1901_blob_1062,amz_lib_1128_1901,999,999,C7 acid,501,584,2654.205607,,"13-Docosenoic acid, (Z)-, TMS derivative",758,769,2609,C25H50O2Si,410,apin_ox_S_blob_751,479,596,
1066,1128_1901_blob_1066,amz_lib_1128_1901,999,999,C7 acid,365,494,1663.030303,,"3-(2-Methoxyphenoxy)lactic acid, O,O'-bis(trimethylsilyl)-",588,683,,C16H28O5Si2,356,myrc_ox_L_blob_691,523,689,1677
1073,1128_1901_blob_1073,amz_lib_1128_1901,999,999,C7 acid,466,540,1536.956522,,"l-Galactopyranose, 6-deoxy-1,2-bis-O-(trimethylsilyl)-, cyclic methylboronate",633,654,,C13H29BO5Si2,332,myrc_ox_L_blob_609,662,680,1543
1075,1128_1901_blob_1075,amz_lib_1128_1901,999,999,C7 acid,519,584,1671.515152,,"Tripropylene glycol monomethyl ether, TMS derivative",597,741,,C13H30O4Si,278,myrc_ox_L_blob_631,625,680,1676
1076,1128_1901_blob_1076,amz_lib_1128_1901,999,999,pinonic acid,421,425,1545.652174,1550,"Propanamide, N,N-diisopropyl-3-trimethylsilyl-",602,653,,C12H27NOSi,229,myrc_ox_L_blob_609,474,534,1543
1079,1128_1901_blob_1079,amz_lib_1128_1901,999,999,C7 acid,380,500,1863.087248,,"Silane, trimethyl[[3-methyl-6-(1-methylethyl)-1-cyclohexen-1-yl]oxy]-",594,625,,C13H26OSi,226,limonox_S_blob_659,563,585,1861
1081,1128_1901_blob_1081,amz_lib_1128_1901,999,999,C7 acid,451,544,2358.064516,,"D-Homo-24-nor-17-oxachola-20,22-diene-3,7,16-trione, 14,15:21,23-diepoxy-4,4,8-trimethyl-, (5α,13α,14ß,15ß,17aα)-",609,668,,C26H32O6,440,limonox_S_blob_687,442,593,
1082,1128_1901_blob_1082,amz_lib_1128_1901,999,999,mannosan,493,526,1703.030303,1706,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",638,650,,C13H26BNO6Si,331,limonox_S_blob_648,615,634,1709
1085,1128_1901_blob_1085,amz_lib_1128_1901,999,999,C7 acid,409,547,1740.606061,,"{Sulfanediylbis[(4-chlorobenzene-2,1-diyl)oxy]}bis(trimethylsilane)",593,612,,C18H24Cl2O2SSi2,430,limonox_S_blob_593,488,592,1732
1087,1128_1901_blob_1087,amz_lib_1128_1901,999,999,C7 acid,429,451,1907.38255,,"2-Hexyldecanol, TMS derivative",617,723,,C19H42OSi,314,limonox_S_blob_725,471,521,1893
1091,1128_1901_blob_1091,amz_lib_1128_1901,999,999,C27,48,524,2700.934579,2750,8-Octadecenal,576,580,,C18H34O,266,apin_ox_S_blob_751,323,372,
1093,1128_1901_blob_1093,amz_lib_1128_1901,999,999,C7 acid,417,520,1753.939394,,"α-D-Galactopyranose, 1,2,3-tris-O-(trimethylsilyl)-, cyclic methylboronate",656,670,,C16H37BO6Si3,420,myrc_ox_L_blob_694,649,705,1746
1095,1128_1901_blob_1095,amz_lib_1128_1901,999,999,"eicosanol, TMS",428,757,2353.225806,2390,"18-Methyl-nonadecanol, trimethylsilyl ether",797,836,,C23H50OSi,370,apin_ox_S_blob_751,416,457,
1098,1128_1901_blob_1098,amz_lib_1128_1901,999,999,vanillin,327,332,1563.043478,1558,"2(4H)-Benzofuranone, 5,6,7,7a-tetrahydro-4,4,7a-trimethyl-, (R)-",761,825,1532,C11H16O2,180,bcp_ox_L_blob_631,557,557,1571
1101,1128_1901_blob_1101,amz_lib_1128_1901,999,999,C7 acid,454,515,2366.129032,,"2-Hydroxyethyl palmitate, TMS derivative",759,804,,C21H44O3Si,372,limonox_S_blob_687,441,531,
1103,1128_1901_blob_1103,amz_lib_1128_1901,999,999,C7 acid,410,502,1893.959732,,"1-Oxacyclotetradec-5-yn-2-one, 8-(t-butyldimethylsilyloxy)-14-[4-(t-butyldimethylsilyloxy)butyl]-",533,575,,C29H56O4Si2,524,limonox_L_blob_564,546,599,1893
1105,1128_1901_blob_1105,amz_lib_1128_1901,999,999,C7 acid,356,472,1883.221477,,"α-D-Allopyranose, 5TMS derivative",703,785,1814,C21H52O6Si5,540,limonox_S_blob_725,532,580,1893
1106,1128_1901_blob_1106,amz_lib_1128_1901,999,999,C7 acid,468,536,2220.967742,,"Hexadecanoic acid, butyl ester",716,758,2188,C20H40O2,312,apin_ox_S_blob_751,454,563,
1109,1128_1901_blob_1109,amz_lib_1128_1901,999,999,farnesol,542,632,1824.161074,1832,"2-Cyclohexene-1-carboxylic acid, 2-(7-hydroxy-3-methyl-1,3-octadienyl)-1,3-dimethyl-4-oxo-, methyl ester, [R-[R*,S*-(E,E)]]-",661,687,,C19H28O4,320,bcp_ox_L_blob_628,579,597,1821
1110,1128_1901_blob_1110,amz_lib_1128_1901,999,999,bisabolol,432,466,1764.848485,1770,"ß-D-Galactopyranoside, methyl 2,6-bis-O-(trimethylsilyl)-, cyclic butylboronate",564,574,,C17H37BO6Si2,404,myrc_ox_L_blob_814,511,603,1760
1112,1128_1901_blob_1112,amz_lib_1128_1901,999,999,C7 acid,538,546,1311.775943,,"Propanoic acid, pentamethyldisilanyl ester",670,724,,C8H20O2Si2,204,apin_ox_L_blob_550,531,564,1307
1113,1128_1901_blob_1113,amz_lib_1128_1901,999,999,C7 acid,528,562,1567.391304,,"2-Hydroxyisocaproic acid, TMS derivative",690,725,,C9H20O3Si,204,apin_ox_S_blob_572,636,655,1565
1115,1128_1901_blob_1115,amz_lib_1128_1901,999,999,C7 acid,472,531,2155.882353,,"10,12-Docosadiynedioic acid, 2TMS derivative",670,674,,C28H50O4Si2,506,limonox_S_blob_687,496,581,
1117,1128_1901_blob_1117,amz_lib_1128_1901,999,999,C10 carboxylic acid,458,464,1479.347826,1479,"2-Oxooctanoic acid, TMS derivative",635,655,,C11H22O3Si,230,apin_ox_L_blob_116,863,871,1478
1122,1128_1901_blob_1122,amz_lib_1128_1901,999,999,C7 acid,531,607,2745.794393,,"11-Eicosenoic acid, (E)-,TMS derivative",673,738,,C23H46O2Si,382,limonox_S_blob_687,515,605,
1123,1128_1901_blob_1123,amz_lib_1128_1901,999,999,C7 acid,435,538,2338.709677,,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",613,722,,C18H34OSi,294,limonox_S_blob_687,443,593,
1125,1128_1901_blob_1125,amz_lib_1128_1901,999,999,C14 Diacid,357,370,2317.741935,2317,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",611,646,,C16H50O7Si8,578,limonox_L_blob_543,527,580,
1126,1128_1901_blob_1126,amz_lib_1128_1901,999,999,C17 acid,324,401,2172.058824,2177,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",633,668,,C16H50O7Si8,578,limonox_L_blob_543,482,537,
1127,1128_1901_blob_1127,amz_lib_1128_1901,999,999,C7 acid,442,501,2406.956522,,"1,12-Dodecanediol, 2TMS derivative",643,682,,C18H42O2Si2,346,limonox_S_blob_687,484,569,
1129,1128_1901_blob_1129,amz_lib_1128_1901,999,999,squalene,207,778,2927.272727,2868,"4,8,12,16-Octadecatetraen-1-ol, 4,9,13,17-tetramethyl-",734,803,,C22H38O,318,bcp_ox_L_blob_649,0,692,1839
1135,1128_1901_blob_1135,amz_lib_1128_1901,999,999,beta-caryophyllene aldehyde,474,489,1718.787879,1715,2-Amino-3-(4-hydroxyphenyl)-propanoic acid,657,729,,C9H11NO3,181,bcp_ox_L_blob_1,535,587,1721
1136,1128_1901_blob_1136,amz_lib_1128_1901,999,999,phthalic acid,0,620,2459.130435,1714,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",590,646,,C16H50O7Si8,578,limonox_L_blob_543,458,523,
1140,1128_1901_blob_1140,amz_lib_1128_1901,999,999,C9 Diacid (azelaic acid),308,504,1845.637584,1822,"1H-2,8a-Methanocyclopenta[a]cyclopropa[e]cyclodecen-11-one, 1a,2,5,5a,6,9,10,10a-octahydro-5,5a,6-trihydroxy-1,4-bis(hydroxymethyl)-1,7,9-trimethyl-, [1S-(1α,1aα,2α,5ß,5aß,6ß,8aα,9α,10aα)]-",664,665,,C20H28O6,364,bcp_ox_L_blob_649,642,647,1839
1144,1128_1901_blob_1144,amz_lib_1128_1901,999,999,C7 acid,395,536,1643.636364,,"trans-1,4-Cyclohexanedicarboxylic acid, bis(trimethylsilyl) ester",568,656,,C14H28O4Si2,316,apin_ox_L_blob_587,543,604,1637
1146,1128_1901_blob_1146,amz_lib_1128_1901,999,999,"hexadecanol, TMS",471,798,1954.362416,1989,"2-Hexyldecanol, TMS derivative",767,784,,C19H42OSi,314,limonox_S_blob_708,417,507,1948
1147,1128_1901_blob_1147,amz_lib_1128_1901,999,999,C7 acid,401,471,1575,,"3 Hydroxy-2,3-didehydrosebacic acid, tris(trimethylsilyl) derivative",604,825,,C19H40O5Si3,432,myrc_ox_L_blob_657,554,564,1582
1153,1128_1901_blob_1153,amz_lib_1128_1901,999,999,Me-OH-glutatric acid,467,569,1608.484848,1623,"5-Trimethylsilyloxy-n-valeric acid, trimethylsilyl ester",671,735,,C11H26O3Si2,262,limonox_S_blob_730,625,686,1595
1155,1128_1901_blob_1155,amz_lib_1128_1901,999,999,C7 acid,454,540,1660.606061,,Heptanoylglycine tms,678,722,,C12H25NO3Si,259,myrc_ox_L_blob_630,538,552,1652
1156,1128_1901_blob_1156,amz_lib_1128_1901,999,999,"2-Ketoglutaric acid, tri-TMS",469,516,1623.030303,1629,"D-(-)-Erythrose, tris(trimethylsilyl) ether, ethyloxime (isomer 1)",636,680,,C15H37NO4Si3,379,apin_ox_S_blob_608,685,705,1630
1158,1128_1901_blob_1158,amz_lib_1128_1901,999,999,C7 acid,488,570,1730.909091,,"2-Hexenoic acid, 5-(1-ethoxyethoxy)-, (2-trimethylsilyl)ethyl ester",681,701,,C15H30O4Si,302,limonox_S_blob_593,648,650,1732
1159,1128_1901_blob_1159,amz_lib_1128_1901,999,999,C7 acid,502,611,2097.058824,,"Palmitelaidic acid, TMS derivative",719,794,,C19H38O2Si,326,apin_ox_S_blob_751,511,642,
1160,1128_1901_blob_1160,amz_lib_1128_1901,999,999,C7 acid,484,569,2291.935484,,"Linoelaidic acid, trimethylsilyl ester",744,767,,C21H40O2Si,352,apin_ox_S_blob_595,465,577,2279
1161,1128_1901_blob_1161,amz_lib_1128_1901,999,999,C7 acid,423,555,2222.580645,,"t-Butyl-(2-[3-(2,2-dimethyl-6-methylene-cyclohexyl)-propyl]-[1,3]dithian-2-yl)-dimethyl-silane",621,659,,C22H42S2Si,398,limonox_S_blob_687,429,570,
1165,1128_1901_blob_1165,amz_lib_1128_1901,999,999,C7 acid,348,369,1678.787879,,1-Chloromethyl-1-isopropoxy-1-silacyclohexane,624,719,,C9H19ClOSi,206,myrc_ox_L_blob_812,525,569,1676
1169,1128_1901_blob_1169,amz_lib_1128_1901,999,999,ionone,0,512,1928.85906,1449,"Bayer 28,589",750,793,,C14H21NO3,251,bcp_ox_L_blob_890,501,583,1947
1174,1128_1901_blob_1174,amz_lib_1128_1901,999,999,C7 acid,502,556,1540.217391,,"3,7,11,15,18-Pentaoxa-2,19-disilaeicosane, 2,2,19,19-tetramethyl-",643,702,,C17H40O5Si2,380,myrc_ox_L_blob_660,617,670,1549
1176,1128_1901_blob_1176,amz_lib_1128_1901,999,999,C7 acid,417,508,1966.442953,,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",639,678,,C18H34OSi,294,bcp_ox_L_blob_678,570,582,1959
1180,1128_1901_blob_1180,amz_lib_1128_1901,999,999,galactosan,430,552,1688.484848,1684,"1,3-Butadiene, 1,1,2-trichloro-3-nitro-4,4-di(1-piperidyl)-",564,577,,C14H20Cl3N3O2,367,limonox_L_blob_554,507,562,1678
1184,1128_1901_blob_1184,amz_lib_1128_1901,999,999,C7 acid,294,341,1431.521739,,"(Z,Z)-3-Methyl-3H-cyclonona(def)biphenylene",675,730,,C18H14,230,limonox_S_blob_633,468,586,
1189,1128_1901_blob_1189,amz_lib_1128_1901,999,999,C24,303,426,2429.565217,2443,"Hexanedioic acid, bis(2-ethylhexyl) ester",749,827,2398,C22H42O4,370,limonox_S_blob_687,374,410,
1191,1128_1901_blob_1191,amz_lib_1128_1901,999,999,MBTCA,428,470,1774.545455,1776,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",615,620,,C13H26BNO6Si,331,limonox_L_blob_637,708,720,1774
1202,1128_1901_blob_1202,amz_lib_1128_1901,999,999,C7 acid,391,447,1677.575758,,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",686,859,1649,C13H22O3,226,bcp_ox_L_blob_668,595,602,1686
1203,1128_1901_blob_1203,amz_lib_1128_1901,999,999,C7 acid,560,574,1550,,"Tripropylene glycol monomethyl ether, TMS derivative",821,847,,C13H30O4Si,278,apin_ox_S_blob_645,543,547,1545
1206,1128_1901_blob_1206,amz_lib_1128_1901,999,999,C7 acid,389,464,2152.941176,,"2-Octyldecanol, TMS derivative",752,775,,C21H46OSi,342,apin_ox_S_blob_751,405,539,
1215,1128_1901_blob_1215,amz_lib_1128_1901,999,999,C7 acid,491,594,1705.454545,,"4-Hexenoic acid, 4-methyl-6-(fluorodimethylsilyl)-6-trimethylsilyl-",621,638,,C12H25FO2Si2,276,apin_ox_S_blob_704,738,774,1705
1218,1128_1901_blob_1218,amz_lib_1128_1901,999,999,C7 acid,404,523,2107.352941,,Beclomethasone,613,625,,C22H29ClO5,408,limonox_S_blob_905,527,661,2120
1219,1128_1901_blob_1219,amz_lib_1128_1901,999,999,C7 acid,454,554,2757.009346,,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",592,696,,C18H34OSi,294,limonox_S_blob_687,445,567,
1220,1128_1901_blob_1220,amz_lib_1128_1901,999,999,C7 acid,455,540,2304.83871,,"10,12-Docosadiynedioic acid, 2TMS derivative",634,642,,C28H50O4Si2,506,limonox_S_blob_687,465,580,
1224,1128_1901_blob_1224,amz_lib_1128_1901,999,999,farnesol,470,523,1828.187919,1832,"2,5-Cyclohexadien-1-one, 3,5-dihydroxy-4,4-dimethyl-2-(1-oxopentyl)-",631,670,,C13H18O4,238,limonox_L_blob_611,538,596,1835
1226,1128_1901_blob_1226,amz_lib_1128_1901,999,999,phthalimide,0,479,2700.934579,1593,Octocrylene,809,819,,C24H27NO2,361,limonox_S_blob_687,255,347,
1228,1128_1901_blob_1228,amz_lib_1128_1901,999,999,C7 acid,433,525,1673.939394,,"Isoxazolo[2,3-b]benz[1,2]oxazine, perhydro-2-methoxycarbonyl-10-methyl-5a-trimethylsilyloxy-",638,642,,C16H29NO5Si,343,limonox_S_blob_720,609,638,1675
1233,1128_1901_blob_1233,amz_lib_1128_1901,999,999,squalene,509,726,2890.909091,2868,"Cholestan-3-ol, 2-methylene-, (3ß,5α)-",732,784,,C28H48O,400,bcp_ox_L_blob_649,0,733,1839
1234,1128_1901_blob_1234,amz_lib_1128_1901,999,999,C10 diacid (sebacic acid),327,493,1911.409396,1922,"Cobalt, (ⁿ5-2,4-cyclopentadien-1-yl)[ⁿ4-4,5-diethyl-1,2,2-trimethyl-3-(1-methylethenyl)-1-aza-2-sila-5-boracyclopent-3-ene]",594,637,,C17H29BCoNSi,345,limonox_S_blob_716,409,576,1911
1236,1128_1901_blob_1236,amz_lib_1128_1901,999,999,C14 Diacid,485,539,2308.064516,2317,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",654,719,,C18H34OSi,294,apin_ox_S_blob_751,496,593,
1237,1128_1901_blob_1237,amz_lib_1128_1901,999,999,C23,415,588,2356.451613,2341,"2(3H)-Furanone, dihydro-5-tetradecyl-",779,794,,C18H34O2,282,apin_ox_S_blob_751,357,449,
1240,1128_1901_blob_1240,amz_lib_1128_1901,999,999,C7 acid,425,501,2504.347826,,"ß-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic butylboronate",609,626,,C17H37BO6Si2,404,limonox_S_blob_687,466,564,
1248,1128_1901_blob_1248,amz_lib_1128_1901,999,999,C7 acid,492,590,1730.909091,,"10,12-Docosadiynedioic acid, 2TMS derivative",591,593,,C28H50O4Si2,506,myrc_ox_L_blob_606,582,621,1723
1252,1128_1901_blob_1252,amz_lib_1128_1901,999,999,C7 acid,569,646,2554.782609,,"11-Eicosenoic acid, (E)-,TMS derivative",664,714,,C23H46O2Si,382,limonox_S_blob_687,519,616,
1253,1128_1901_blob_1253,amz_lib_1128_1901,999,999,pinic acid 2,469,503,1701.818182,1697,"Isoxazolo[2,3-b]benz[1,2]oxazine, perhydro-2-methoxycarbonyl-10-methyl-5a-trimethylsilyloxy-",594,597,,C16H29NO5Si,343,limonox_S_blob_923,584,633,1699
1265,1128_1901_blob_1265,amz_lib_1128_1901,999,999,C7 acid,541,612,1630.30303,,"3-(5-Oxooxolan-2-yl)propanoic acid, TMS derivative",791,825,,C10H18O4Si,230,myrc_ox_L_blob_729,622,648,1634
1266,1128_1901_blob_1266,amz_lib_1128_1901,999,999,C25,132,574,2500.869565,2545,"Ethanol, 2-(octadecyloxy)-",581,603,,C20H42O2,314,apin_ox_S_blob_751,323,384,
1267,1128_1901_blob_1267,amz_lib_1128_1901,999,999,C7 acid,473,610,2842.424242,,"13-Retinoic acid, (Z)-, TMS derivative",624,632,,C23H36O2Si,372,limonox_S_blob_701,464,532,
1269,1128_1901_blob_1269,amz_lib_1128_1901,999,999,C7 acid,465,558,1910.067114,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",700,725,,C13H26BNO6Si,331,limonox_S_blob_1039,570,657,1903
1274,1128_1901_blob_1274,amz_lib_1128_1901,999,999,C7 acid,496,551,1672.727273,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",673,679,,C13H26BNO6Si,331,limonox_S_blob_720,634,659,1675
1276,1128_1901_blob_1276,amz_lib_1128_1901,999,999,"2-Ketoglutaric acid, tri-TMS",366,387,1629.090909,1629,"1-Phenyl-3-buten-1-ol, TMS derivative",680,794,,C13H20OSi,220,apin_ox_S_blob_608,417,432,1630
1279,1128_1901_blob_1279,amz_lib_1128_1901,999,999,C7 acid,416,551,2214.516129,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",668,705,,C13H26BNO6Si,331,limonox_S_blob_687,440,583,
1280,1128_1901_blob_1280,amz_lib_1128_1901,999,999,C7 acid,429,513,2393.548387,,3-Dimethyl(trimethylsilylmethyl)silyloxypentadecane,671,745,,C21H48OSi2,372,apin_ox_S_blob_592,485,628,
1284,1128_1901_blob_1284,amz_lib_1128_1901,999,999,C7 acid,395,495,2222.580645,,"N,N'-o-Phenylenebis(5,5,5-trifluoro-4-oxopentan-2-iminato)nickel(II)",583,588,,C16H12F6N2NiO2,436,limonox_S_blob_687,407,602,
1285,1128_1901_blob_1285,amz_lib_1128_1901,999,999,C32,783,821,3259.770115,3259,"Eicosane, 7-hexyl-",749,791,,C26H54,366,limonox_S_blob_701,314,333,
1292,1128_1901_blob_1292,amz_lib_1128_1901,999,999,C7 acid,420,475,2764.485981,,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",651,703,,C18H34OSi,294,limonox_S_blob_633,460,570,
1294,1128_1901_blob_1294,amz_lib_1128_1901,999,999,C7 acid,488,559,2544.347826,,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",667,730,,C18H34OSi,294,limonox_S_blob_687,467,559,
1295,1128_1901_blob_1295,amz_lib_1128_1901,999,999,mannosan,480,584,1696.969697,1706,"1,4-Heptadiene, 6-methyl-5,6-bis(trimethylsilyloxy)-",613,646,,C14H30O2Si2,286,limonox_S_blob_923,560,600,1699
1298,1128_1901_blob_1298,amz_lib_1128_1901,999,999,C7 acid,536,615,2157.352941,,"10-Heptadecenoic acid, (Z)-, TMS derivative",694,701,2126,C20H40O2Si,340,bcp_ox_L_blob_18,514,597,
1301,1128_1901_blob_1301,amz_lib_1128_1901,999,999,C7 acid,535,614,2341.935484,,"Linoelaidic acid, trimethylsilyl ester",714,735,,C21H40O2Si,352,apin_ox_S_blob_751,509,600,
1305,1128_1901_blob_1305,amz_lib_1128_1901,999,999,farnesol,556,594,1834.899329,1832,"{[2-(Trichloromethyl)-1,3-dioxane-5,5-diyl]bis(methanediyloxy)}bis(trimethylsilane)",625,649,,C13H27Cl3O4Si2,408,limonox_L_blob_611,579,612,1835
1306,1128_1901_blob_1306,amz_lib_1128_1901,999,999,octadecanal,242,554,2086.764706,2056,"i-Propyl 6,9,12-hexadecatrienoate",692,723,,C19H32O2,292,bcp_ox_L_blob_989,599,657,2087
1309,1128_1901_blob_1309,amz_lib_1128_1901,999,999,mannosan,476,491,1706.666667,1706,"1-Hexadecanol, 2-methyl-",607,618,,C17H36O,256,apin_ox_S_blob_677,537,584,1709
1312,1128_1901_blob_1312,amz_lib_1128_1901,999,999,C7 acid,427,496,2497.391304,,"2-Mono-isobutyrin, 2TMS derivative",682,812,,C13H30O4Si2,306,limonox_S_blob_633,478,591,
1316,1128_1901_blob_1316,amz_lib_1128_1901,999,999,C7 acid,379,514,1979.865772,,"4,6-Dioxa-3,7-disilanonane, 2,2,3,3,7,7,8,8-octamethyl-5-[2-methyl-2-(4-methyl-3-pentenyl)cyclopropyl]-, trans-",621,638,,C23H48O2Si2,412,limonox_S_blob_757,575,648,1967
1322,1128_1901_blob_1322,amz_lib_1128_1901,999,999,"2-Ketoglutaric acid, tri-TMS",511,533,1629.090909,1629,"2-Ethylacetoacetate, O,O'-bis(trimethylsilyl)-",634,754,,C12H26O3Si2,274,apin_ox_S_blob_608,594,631,1630
1331,1128_1901_blob_1331,amz_lib_1128_1901,999,999,C7 acid,344,376,1492.391304,,Hydroquinone bis(2-hydroxyethyl)ether,590,656,,C10H14O4,198,limonox_L_blob_624,470,481,1491
1332,1128_1901_blob_1332,amz_lib_1128_1901,999,999,C7 acid,373,418,2464.347826,,t-Butyldimethyl-(12-methyleicosyloxy)silane,732,746,,C27H58OSi,426,limonox_S_blob_701,392,416,
1333,1128_1901_blob_1333,amz_lib_1128_1901,999,999,"2-Ketoglutaric acid, tri-TMS",486,520,1624.242424,1629,"7-Trimethylsilyloxy-7-methyloctanoic acid, trimethylsilyl ester",636,712,,C15H34O3Si2,318,myrc_ox_L_blob_742,650,729,1614
1336,1128_1901_blob_1336,amz_lib_1128_1901,999,999,C7 acid,496,521,1425,,"2-Buten-1-ol, TMS derivative",652,755,,C7H16OSi,144,myrc_ox_L_blob_593,574,640,1438
1346,1128_1901_blob_1346,amz_lib_1128_1901,999,999,bisabolol,468,520,1778.181818,1770,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",645,659,,C13H26BNO6Si,331,apin_ox_L_blob_529,625,677,1770
1348,1128_1901_blob_1348,amz_lib_1128_1901,999,999,C7 acid,367,428,2287.096774,,"Hexadecanoic acid, 1-(hydroxymethyl)-1,2-ethanediyl ester",666,671,,C35H68O5,568,apin_ox_S_blob_595,411,461,2279
1349,1128_1901_blob_1349,amz_lib_1128_1901,999,999,C7 acid,395,471,2288.709677,,cis-10-Nonadecenoic acid,682,707,2256,C19H36O2,296,apin_ox_S_blob_595,416,520,2279
1355,1128_1901_blob_1355,amz_lib_1128_1901,999,999,C7 acid,419,506,2141.176471,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",644,676,,C13H26BNO6Si,331,limonox_S_blob_905,446,611,2120
1363,1128_1901_blob_1363,amz_lib_1128_1901,999,999,C7 acid,431,533,1735.757576,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",621,629,,C13H26BNO6Si,331,myrc_ox_L_blob_670,551,598,1741
1365,1128_1901_blob_1365,amz_lib_1128_1901,999,999,"beta-caryophyllinic acid, TMS",363,518,2072.058824,2060,"Bicyclo[2.2.1]heptane-1-carboxylic acid, 7-[(trimethylsilyl)oxy]-, methyl ester",606,663,,C12H22O3Si,242,apin_ox_S_blob_557,361,441,2078
1367,1128_1901_blob_1367,amz_lib_1128_1901,999,999,C21,176,561,2172.058824,2137,"2H-Pyran-2-one, tetrahydro-6-tridecyl-",718,741,,C18H34O2,282,bcp_ox_L_blob_988,520,599,2192
1370,1128_1901_blob_1370,amz_lib_1128_1901,999,999,C7 acid,397,469,1738.181818,,"2,7-Octanedione, 4,4-dimethyl-3-[2-(1-hydroxy-1-methylethyl)-3-methyl-3-butenylidene)-",618,651,,C18H30O3,294,bcp_ox_L_blob_69,556,593,1748
